[2019-05-18 13:08:13] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-05-18 19:58:06] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-05-18 19:58:06] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT psn.*, dps.*, plg.pelanggan_nama AS pesanan_nama_plg FROM pesanan psn JOIN detail_pesanan dps ON dps.detail_pesanan_no_pesanan = psn.pesanan_no_pesanan JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id WHERE psn.pesanan_no_pesanan = 'PSN/20190512/001' [] []
[2019-05-18 19:58:22] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-05-18 19:58:22] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT psn.*, dps.*, plg.pelanggan_nama AS pesanan_nama_plg FROM pesanan psn JOIN detail_pesanan dps ON dps.detail_pesanan_no_pesanan = psn.pesanan_no_pesanan JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id WHERE psn.pesanan_no_pesanan = 'PSN/20190512/001' [] []
[2019-05-18 19:58:40] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-05-18 19:58:40] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT psn.*, dps.*, plg.pelanggan_nama AS pesanan_nama_plg FROM pesanan psn JOIN detail_pesanan dps ON dps.detail_pesanan_no_pesanan = psn.pesanan_no_pesanan JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id WHERE psn.pesanan_no_pesanan = 'PSN/20190512/001' [] []
[2019-05-18 19:58:52] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-05-18 19:58:52] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT psn.*, dps.*, plg.pelanggan_nama AS pesanan_nama_plg FROM pesanan psn JOIN detail_pesanan dps ON dps.detail_pesanan_no_pesanan = psn.pesanan_no_pesanan JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id WHERE psn.pesanan_no_pesanan = 'PSN/20190512/001' [] []
[2019-05-18 19:59:48] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-05-18 19:59:48] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT psn.*, dps.*, plg.pelanggan_nama AS pesanan_nama_plg FROM pesanan psn JOIN detail_pesanan dps ON dps.detail_pesanan_no_pesanan = psn.pesanan_no_pesanan JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id WHERE psn.pesanan_no_pesanan = 'PSN/20190512/001' [] []
