[2019-06-16 13:56:01] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-06-16 14:55:16] RabbitPrint.WARNING:  | | | functions.php -> getDetailPesananKey() -> detail_key : 0000000001 [] []
[2019-06-16 14:55:16] RabbitPrint.WARNING:  | | | pesanan.php -> load [] []
[2019-06-16 14:55:23] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-06-16 14:55:23] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-06-16 14:55:23] RabbitPrint.WARNING:  | | | functions.php -> getDetailPesananKey() -> selectkey : SELECT MAX(detail_pesanan_key) AS detail_key FROM detail_pesanan; [] []
[2019-06-16 14:55:23] RabbitPrint.WARNING:  | | | functions.php -> getDetailPesananKey() -> detail_key : 0000000001 [] []
[2019-06-16 14:55:23] RabbitPrint.WARNING:  | | | pesanan.php -> load [] []
[2019-06-16 14:57:47] RabbitPrint.WARNING:  | | | functions.php -> getKodePesanan() -> selectkey : SELECT MAX(pesanan.pesanan_no_pesanan) AS psnkey FROM pesanan WHERE pesanan.pesanan_no_pesanan LIKE '%PSN/20190616/%' [] []
[2019-06-16 14:57:47] RabbitPrint.WARNING:  | | | functions.php -> getKodePesanan() -> psn_key : PSN/20190616/001 [] []
[2019-06-16 14:57:47] RabbitPrint.WARNING:  | | | proses_pesanan.php -> load.. [] []
[2019-06-16 14:57:47] RabbitPrint.WARNING:  | | | proses_pesanan.php -> string query detail_pesanan -> sql_detail : INSERT INTO detail_pesanan (cre_tms, upd_tms, cre_usr, upd_usr, detail_pesanan_no_pesanan, detail_pesanan_key, detail_pesanan_nama_barang, detail_pesanan_jenis_print, detail_pesanan_warna, detail_pesanan_detail_kain, detail_pesanan_nama_warna, detail_pesanan_ukuran, detail_pesanan_sisi_kanan, detail_pesanan_sisi_kiri, detail_pesanan_sisi_blkng, detail_pesanan_qty, detail_pesanan_satuan, detail_pesanan_qty_packing, detail_pesanan_jenis_packing, detail_pesanan_keterangan) VALUES ( NOW(), NOW(), 'superuser', 'superuser', 'PSN/20190616/001', '0000000001', 'PAPAPA', 'PAPAPA', 3, '1000', 'BIRU', 'XS', 20, 20, 20, 20, 'PS', 60, 'PT', ''),( NOW(), NOW(), 'superuser', 'superuser', 'PSN/20190616/001', '0000000002', 'PAPAPA', 'PAPAPA', 3, '1000', 'BIRU', 'S', 20, 20, 20, 20, 'PS', 60, 'PT', ''),( NOW(), NOW(), 'superuser', 'superuser', 'PSN/20190616/001', '0000000003', 'PAPAPA', 'PAPAPA', 3, '1000', 'BIRU', 'M', 20, 20, 20, 20, 'PS', 60, 'PT', '') [] []
[2019-06-16 14:57:47] RabbitPrint.WARNING:  | | | proses_pesanan.php -> string query pesanan -> sql_pesanan : INSERT INTO pesanan (cre_tms, upd_tms, cre_usr, upd_usr, pesanan_no_pesanan, pesanan_no_surat_jalan_masuk, pesanan_jenis_pesanan, pesanan_tanggal_pesanan, pesanan_pelanggan_id, pesanan_total_qty, pesanan_total_qty_packing) VALUES (NOW(), NOW(), 'superuser', 'superuser', 'PSN/20190616/001', 'A0101', 'A', '2019-06-16', '4', 60, 180) [] []
[2019-06-16 14:57:47] RabbitPrint.WARNING:  | | | proses_pesanan.php -> insert ke pesanan -> sql_pesanan : INSERT INTO pesanan (cre_tms, upd_tms, cre_usr, upd_usr, pesanan_no_pesanan, pesanan_no_surat_jalan_masuk, pesanan_jenis_pesanan, pesanan_tanggal_pesanan, pesanan_pelanggan_id, pesanan_total_qty, pesanan_total_qty_packing) VALUES (NOW(), NOW(), 'superuser', 'superuser', 'PSN/20190616/001', 'A0101', 'A', '2019-06-16', '4', 60, 180) [] []
[2019-06-16 14:57:47] RabbitPrint.WARNING:  | | | proses_pesanan.php -> insert ke pesanan -> BERHASIL [] []
[2019-06-16 14:57:47] RabbitPrint.WARNING:  | | | proses_pesanan.php -> insert ke detail_pesanan -> BERHASIL [] []
[2019-06-16 14:57:50] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-06-16 14:57:50] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-06-16 14:57:50] RabbitPrint.WARNING:  | | | functions.php -> getDetailPesananKey() -> selectkey : SELECT MAX(detail_pesanan_key) AS detail_key FROM detail_pesanan; [] []
[2019-06-16 14:57:50] RabbitPrint.WARNING:  | | | functions.php -> getDetailPesananKey() -> detail_key : 0000000004 [] []
[2019-06-16 14:57:50] RabbitPrint.WARNING:  | | | pesanan.php -> load [] []
[2019-06-16 14:58:10] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-06-16 14:58:10] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-06-16 14:58:12] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> membuka halaman [] []
[2019-06-16 14:58:12] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> sel_pesanan : SELECT psn.*, plg.pelanggan_nama	FROM pesanan psn JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id ORDER BY psn.pesanan_id DESC [] []
[2019-06-16 14:58:12] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> jml. pesanan : 0 [] []
[2019-06-16 14:58:19] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-06-16 14:58:19] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT psn.*, dps.*, plg.pelanggan_nama AS pesanan_nama_plg, sj.surat_jalan_detail_subtotal_pack FROM pesanan psn JOIN detail_pesanan dps ON dps.detail_pesanan_no_pesanan = psn.pesanan_no_pesanan JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id LEFT JOIN surat_jalan_detail sj ON sj.surat_jalan_detail_pesanan_key = dps.detail_pesanan_key WHERE psn.pesanan_no_pesanan = 'PSN/20190616/001' [] []
[2019-06-16 14:58:25] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> buat_suratjalan [] []
[2019-06-16 14:58:25] RabbitPrint.WARNING:  | | | functions.php -> getKodeSuratJalan() -> selectkey : SELECT MAX(surat_jalan.surat_jalan_key) AS psnkey FROM surat_jalan WHERE surat_jalan.surat_jalan_key LIKE '%SRJ/20190616/%' [] []
[2019-06-16 14:58:25] RabbitPrint.WARNING:  | | | functions.php -> getKodeSuratJalan() -> psn_key : SRJ/20190616/001 [] []
[2019-06-16 14:58:25] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> list_barang : [{"surat_jalan_detail_pesanan_key":"0000000001","surat_jalan_detail_nama_barang":"PAPAPA","surat_jalan_detail_jenis_print":"PAPAPA","surat_jalan_detail_warna":"3","surat_jalan_detail_kain":"1000","surat_jalan_detail_nama_warna":"BIRU","surat_jalan_detail_subtotal_qty":"20","surat_jalan_detail_satuan_qty":"PS","surat_jalan_detail_subtotal_pack":"60","surat_jalan_detail_satuan_pack":"PT"},{"surat_jalan_detail_pesanan_key":"0000000002","surat_jalan_detail_nama_barang":"PAPAPA","surat_jalan_detail_jenis_print":"PAPAPA","surat_jalan_detail_warna":"3","surat_jalan_detail_kain":"1000","surat_jalan_detail_nama_warna":"BIRU","surat_jalan_detail_subtotal_qty":"20","surat_jalan_detail_satuan_qty":"PS","surat_jalan_detail_subtotal_pack":"60","surat_jalan_detail_satuan_pack":"PT"},{"surat_jalan_detail_pesanan_key":"0000000003","surat_jalan_detail_nama_barang":"PAPAPA","surat_jalan_detail_jenis_print":"PAPAPA","surat_jalan_detail_warna":"3","surat_jalan_detail_kain":"1000","surat_jalan_detail_nama_warna":"BIRU","surat_jalan_detail_subtotal_qty":"20","surat_jalan_detail_satuan_qty":"PS","surat_jalan_detail_subtotal_pack":"60","surat_jalan_detail_satuan_pack":"PT"}] [] []
[2019-06-16 14:58:25] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan -> sql_pesanan :  [] []
[2019-06-16 14:58:25] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan -> BERHASIL [] []
[2019-06-16 14:58:25] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan_detail -> sql_detail : INSERT INTO surat_jalan_detail (cre_tms, upd_tms, cre_usr, upd_usr, surat_jalan_detail_surat_jalan_key, surat_jalan_detail_kain, surat_jalan_detail_nama_warna, surat_jalan_detail_pesanan_key, surat_jalan_detail_nama_barang, surat_jalan_detail_jenis_print, surat_jalan_detail_warna, surat_jalan_detail_subtotal_qty, surat_jalan_detail_satuan_qty, surat_jalan_detail_subtotal_pack, surat_jalan_detail_satuan_pack, surat_jalan_detail_keterangan) VALUES ( NOW(), NOW(), 'superuser', 'superuser', 'SRJ/20190616/001', '1000', 'BIRU', '0000000001', 'PAPAPA', 'PAPAPA', 3, 20, 'PS', 60, 'PT', '' ''),( NOW(), NOW(), 'superuser', 'superuser', 'SRJ/20190616/001', '1000', 'BIRU', '0000000002', 'PAPAPA', 'PAPAPA', 3, 20, 'PS', 60, 'PT', '' ''),( NOW(), NOW(), 'superuser', 'superuser', 'SRJ/20190616/001', '1000', 'BIRU', '0000000003', 'PAPAPA', 'PAPAPA', 3, 20, 'PS', 60, 'PT', '' '') [] []
[2019-06-16 14:58:25] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan_detail -> BERHASIL [] []
[2019-06-16 14:58:25] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> response : Array [] []
[2019-06-16 14:58:25] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> sql_pesanan : INSERT INTO surat_jalan (cre_tms, upd_tms, cre_usr, upd_usr, surat_jalan_key, surat_jalan_nomor, surat_jalan_tanggal, surat_jalan_jenis_pesanan, surat_jalan_pelanggan_id, surat_jalan_no_pesanan, surat_jalan_total, surat_jalan_status) VALUES (NOW(), NOW(), 'superuser', 'superuser', 'SRJ/20190616/001', 'A0101', '2019-06-16', 'A', 4, 'PSN/20190616/001', 60, 'B') [] []
[2019-06-16 14:58:25] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan -> BERHASIL [] []
[2019-06-16 14:58:25] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> response : Array [] []
[2019-06-16 14:58:26] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190616/001' [] []
[2019-06-16 14:58:26] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190616/001' [] []
[2019-06-16 14:59:18] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-06-16 14:59:18] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-06-16 14:59:18] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-06-16 14:59:18] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-06-16 14:59:26] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> membuka halaman [] []
[2019-06-16 14:59:26] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> sel_pesanan : SELECT psn.*, plg.pelanggan_nama	FROM pesanan psn JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id ORDER BY psn.pesanan_id DESC [] []
[2019-06-16 14:59:26] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> jml. pesanan : 0 [] []
[2019-06-16 14:59:29] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-06-16 14:59:29] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-06-16 14:59:29] RabbitPrint.WARNING:  | | | functions.php -> getDetailPesananKey() -> selectkey : SELECT MAX(detail_pesanan_key) AS detail_key FROM detail_pesanan; [] []
[2019-06-16 14:59:29] RabbitPrint.WARNING:  | | | functions.php -> getDetailPesananKey() -> detail_key : 0000000004 [] []
[2019-06-16 14:59:29] RabbitPrint.WARNING:  | | | pesanan.php -> load [] []
[2019-06-16 15:00:20] RabbitPrint.WARNING:  | | | functions.php -> getKodePesanan() -> selectkey : SELECT MAX(pesanan.pesanan_no_pesanan) AS psnkey FROM pesanan WHERE pesanan.pesanan_no_pesanan LIKE '%PSN/20190616/%' [] []
[2019-06-16 15:00:20] RabbitPrint.WARNING:  | | | functions.php -> getKodePesanan() -> psn_key : PSN/20190616/002 [] []
[2019-06-16 15:00:20] RabbitPrint.WARNING:  | | | proses_pesanan.php -> load.. [] []
[2019-06-16 15:00:20] RabbitPrint.WARNING:  | | | proses_pesanan.php -> string query detail_pesanan -> sql_detail : INSERT INTO detail_pesanan (cre_tms, upd_tms, cre_usr, upd_usr, detail_pesanan_no_pesanan, detail_pesanan_key, detail_pesanan_nama_barang, detail_pesanan_jenis_print, detail_pesanan_warna, detail_pesanan_detail_kain, detail_pesanan_nama_warna, detail_pesanan_ukuran, detail_pesanan_sisi_kanan, detail_pesanan_sisi_kiri, detail_pesanan_sisi_blkng, detail_pesanan_qty, detail_pesanan_satuan, detail_pesanan_qty_packing, detail_pesanan_jenis_packing, detail_pesanan_keterangan) VALUES ( NOW(), NOW(), 'superuser', 'superuser', 'PSN/20190616/002', '0000000004', 'LALALA', 'LALALA', 3, 'P111', 'BIRU', '', 0, 0, 0, 20, 'Kg', 3, 'Roll', ''),( NOW(), NOW(), 'superuser', 'superuser', 'PSN/20190616/002', '0000000005', 'LALALA', 'LALALA', 3, 'A001', 'MERAH', '', 0, 0, 0, 25, 'Kg', 3, 'Roll', '') [] []
[2019-06-16 15:00:20] RabbitPrint.WARNING:  | | | proses_pesanan.php -> string query pesanan -> sql_pesanan : INSERT INTO pesanan (cre_tms, upd_tms, cre_usr, upd_usr, pesanan_no_pesanan, pesanan_no_surat_jalan_masuk, pesanan_jenis_pesanan, pesanan_tanggal_pesanan, pesanan_pelanggan_id, pesanan_total_qty, pesanan_total_qty_packing) VALUES (NOW(), NOW(), 'superuser', 'superuser', 'PSN/20190616/002', 'B0011', 'U', '2019-06-16', '6', 135, 6) [] []
[2019-06-16 15:00:20] RabbitPrint.WARNING:  | | | proses_pesanan.php -> insert ke pesanan -> sql_pesanan : INSERT INTO pesanan (cre_tms, upd_tms, cre_usr, upd_usr, pesanan_no_pesanan, pesanan_no_surat_jalan_masuk, pesanan_jenis_pesanan, pesanan_tanggal_pesanan, pesanan_pelanggan_id, pesanan_total_qty, pesanan_total_qty_packing) VALUES (NOW(), NOW(), 'superuser', 'superuser', 'PSN/20190616/002', 'B0011', 'U', '2019-06-16', '6', 135, 6) [] []
[2019-06-16 15:00:20] RabbitPrint.WARNING:  | | | proses_pesanan.php -> insert ke pesanan -> BERHASIL [] []
[2019-06-16 15:00:20] RabbitPrint.WARNING:  | | | proses_pesanan.php -> insert ke detail_pesanan -> BERHASIL [] []
[2019-06-16 15:00:24] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-06-16 15:00:24] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-06-16 15:00:24] RabbitPrint.WARNING:  | | | functions.php -> getDetailPesananKey() -> selectkey : SELECT MAX(detail_pesanan_key) AS detail_key FROM detail_pesanan; [] []
[2019-06-16 15:00:24] RabbitPrint.WARNING:  | | | functions.php -> getDetailPesananKey() -> detail_key : 0000000006 [] []
[2019-06-16 15:00:24] RabbitPrint.WARNING:  | | | pesanan.php -> load [] []
[2019-06-16 15:00:29] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> membuka halaman [] []
[2019-06-16 15:00:29] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> sel_pesanan : SELECT psn.*, plg.pelanggan_nama	FROM pesanan psn JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id ORDER BY psn.pesanan_id DESC [] []
[2019-06-16 15:00:29] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> jml. pesanan : 0 [] []
[2019-06-16 15:00:33] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-06-16 15:00:33] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT psn.*, dps.*, plg.pelanggan_nama AS pesanan_nama_plg, sj.surat_jalan_detail_subtotal_pack FROM pesanan psn JOIN detail_pesanan dps ON dps.detail_pesanan_no_pesanan = psn.pesanan_no_pesanan JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id LEFT JOIN surat_jalan_detail sj ON sj.surat_jalan_detail_pesanan_key = dps.detail_pesanan_key WHERE psn.pesanan_no_pesanan = 'PSN/20190616/002' [] []
[2019-06-16 15:00:38] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> buat_suratjalan [] []
[2019-06-16 15:00:38] RabbitPrint.WARNING:  | | | functions.php -> getKodeSuratJalan() -> selectkey : SELECT MAX(surat_jalan.surat_jalan_key) AS psnkey FROM surat_jalan WHERE surat_jalan.surat_jalan_key LIKE '%SRJ/20190616/%' [] []
[2019-06-16 15:00:38] RabbitPrint.WARNING:  | | | functions.php -> getKodeSuratJalan() -> psn_key : SRJ/20190616/002 [] []
[2019-06-16 15:00:38] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> list_barang : [{"surat_jalan_detail_pesanan_key":"0000000004","surat_jalan_detail_nama_barang":"LALALA","surat_jalan_detail_jenis_print":"LALALA","surat_jalan_detail_warna":"3","surat_jalan_detail_kain":"P111","surat_jalan_detail_nama_warna":"BIRU","surat_jalan_detail_subtotal_qty":"20","surat_jalan_detail_satuan_qty":"Kg","surat_jalan_detail_subtotal_pack":"3","surat_jalan_detail_satuan_pack":"Roll"},{"surat_jalan_detail_pesanan_key":"0000000005","surat_jalan_detail_nama_barang":"LALALA","surat_jalan_detail_jenis_print":"LALALA","surat_jalan_detail_warna":"3","surat_jalan_detail_kain":"A001","surat_jalan_detail_nama_warna":"MERAH","surat_jalan_detail_subtotal_qty":"25","surat_jalan_detail_satuan_qty":"Kg","surat_jalan_detail_subtotal_pack":"3","surat_jalan_detail_satuan_pack":"Roll"}] [] []
[2019-06-16 15:00:38] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan -> sql_pesanan :  [] []
[2019-06-16 15:00:38] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan -> BERHASIL [] []
[2019-06-16 15:00:38] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan_detail -> sql_detail : INSERT INTO surat_jalan_detail (cre_tms, upd_tms, cre_usr, upd_usr, surat_jalan_detail_surat_jalan_key, surat_jalan_detail_kain, surat_jalan_detail_nama_warna, surat_jalan_detail_pesanan_key, surat_jalan_detail_nama_barang, surat_jalan_detail_jenis_print, surat_jalan_detail_warna, surat_jalan_detail_subtotal_qty, surat_jalan_detail_satuan_qty, surat_jalan_detail_subtotal_pack, surat_jalan_detail_satuan_pack, surat_jalan_detail_keterangan) VALUES ( NOW(), NOW(), 'superuser', 'superuser', 'SRJ/20190616/002', 'P111', 'BIRU', '0000000004', 'LALALA', 'LALALA', 3, 20, 'Kg', 3, 'Roll', '' ''),( NOW(), NOW(), 'superuser', 'superuser', 'SRJ/20190616/002', 'A001', 'MERAH', '0000000005', 'LALALA', 'LALALA', 3, 25, 'Kg', 3, 'Roll', '' '') [] []
[2019-06-16 15:00:38] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan_detail -> BERHASIL [] []
[2019-06-16 15:00:38] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> response : Array [] []
[2019-06-16 15:00:38] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> sql_pesanan : INSERT INTO surat_jalan (cre_tms, upd_tms, cre_usr, upd_usr, surat_jalan_key, surat_jalan_nomor, surat_jalan_tanggal, surat_jalan_jenis_pesanan, surat_jalan_pelanggan_id, surat_jalan_no_pesanan, surat_jalan_total, surat_jalan_status) VALUES (NOW(), NOW(), 'superuser', 'superuser', 'SRJ/20190616/002', 'B0011', '2019-06-16', 'U', 6, 'PSN/20190616/002', 135, 'B') [] []
[2019-06-16 15:00:38] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan -> BERHASIL [] []
[2019-06-16 15:00:38] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> response : Array [] []
[2019-06-16 15:00:39] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190616/002' [] []
[2019-06-16 15:00:39] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190616/002' [] []
[2019-06-16 15:00:54] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-06-16 15:00:54] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-06-16 15:00:54] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 6 [] []
[2019-06-16 15:00:54] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-06-16 15:00:54] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-06-16 15:00:54] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-06-16 15:13:12] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> membuka halaman [] []
[2019-06-16 15:13:12] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> sel_pesanan : SELECT psn.*, plg.pelanggan_nama	FROM pesanan psn JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id ORDER BY psn.pesanan_id DESC [] []
[2019-06-16 15:13:12] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> jml. pesanan : 0 [] []
[2019-06-16 15:13:15] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-06-16 15:13:15] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-06-16 15:13:15] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> load [] []
[2019-06-16 15:13:15] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT * FROM pesanan WHERE pesanan_no_pesanan = 'PSN/20190616/002' [] []
[2019-06-16 15:13:15] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_plg : SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 6 [] []
[2019-06-16 15:13:15] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_detailpsn : SELECT * FROM detail_pesanan WHERE detail_pesanan_no_pesanan = 'PSN/20190616/002' [] []
[2019-06-16 15:15:04] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-06-16 15:16:18] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-06-16 15:16:18] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT psn.*, dps.*, plg.pelanggan_nama AS pesanan_nama_plg, sj.surat_jalan_detail_subtotal_pack FROM pesanan psn JOIN detail_pesanan dps ON dps.detail_pesanan_no_pesanan = psn.pesanan_no_pesanan JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id LEFT JOIN surat_jalan_detail sj ON sj.surat_jalan_detail_pesanan_key = dps.detail_pesanan_key WHERE psn.pesanan_no_pesanan = 'PSN/20190616/002' [] []
[2019-06-16 15:20:38] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-06-16 15:20:38] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT psn.*, dps.*, plg.pelanggan_nama AS pesanan_nama_plg, sj.surat_jalan_detail_subtotal_pack FROM pesanan psn JOIN detail_pesanan dps ON dps.detail_pesanan_no_pesanan = psn.pesanan_no_pesanan JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id LEFT JOIN surat_jalan_detail sj ON sj.surat_jalan_detail_pesanan_key = dps.detail_pesanan_key WHERE psn.pesanan_no_pesanan = 'PSN/20190616/002' [] []
[2019-06-16 15:21:01] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-06-16 15:21:01] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT psn.*, dps.*, plg.pelanggan_nama AS pesanan_nama_plg, sj.surat_jalan_detail_subtotal_pack FROM pesanan psn JOIN detail_pesanan dps ON dps.detail_pesanan_no_pesanan = psn.pesanan_no_pesanan JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id LEFT JOIN surat_jalan_detail sj ON sj.surat_jalan_detail_pesanan_key = dps.detail_pesanan_key WHERE psn.pesanan_no_pesanan = 'PSN/20190616/002' [] []
[2019-06-16 15:21:20] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-06-16 15:21:20] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT psn.*, dps.*, plg.pelanggan_nama AS pesanan_nama_plg, sj.surat_jalan_detail_subtotal_pack FROM pesanan psn JOIN detail_pesanan dps ON dps.detail_pesanan_no_pesanan = psn.pesanan_no_pesanan JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id LEFT JOIN surat_jalan_detail sj ON sj.surat_jalan_detail_pesanan_key = dps.detail_pesanan_key WHERE psn.pesanan_no_pesanan = 'PSN/20190616/002' [] []
[2019-06-16 15:22:09] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
